0;0,131;0,192;0,311;*
128;0,131;0,192;0,311;*
129;0,131;0,192;0,311;*
130;0,131;0,192;0,311;*
131;0,131;0,192;0,311;*
140;140,163;0,192;0,311;*
144;140,163;0,192;0,311;*
146;140,163;0,192;0,311;*
157;140,163;0,192;0,311;*
163;140,163;0,192;0,311;*
164;164,172;0,192;0,311;*
165;164,172;0,192;0,311;*
169;164,172;0,192;0,311;*
171;164,172;0,192;0,311;*
172;164,172;0,192;0,311;*
174;174,185;0,192;0,311;*
177;174,185;0,192;0,311;*
181;174,185;0,192;0,311;*
184;174,185;0,192;0,311;*
185;174,185;0,192;0,311;*
186;186,192;0,192;0,311;*
188;186,192;0,192;0,311;*
189;186,192;0,192;0,311;*
191;186,192;0,192;0,311;*
192;186,192;0,192;0,311;*
195;195,206;195,234;0,311;*
202;195,206;195,234;0,311;*
203;195,206;195,234;0,311;*
204;195,206;195,234;0,311;*
206;195,206;195,234;0,311;*
207;207,212;195,234;0,311;*
208;207,212;195,234;0,311;*
209;207,212;195,234;0,311;*
210;207,212;195,234;0,311;*
212;207,212;195,234;0,311;*
213;213,218;195,234;0,311;*
215;213,218;195,234;0,311;*
216;213,218;195,234;0,311;*
217;213,218;195,234;0,311;*
218;213,218;195,234;0,311;*
221;221,229;195,234;0,311;*
224;221,229;195,234;0,311;*
226;221,229;195,234;0,311;*
227;221,229;195,234;0,311;*
229;221,229;195,234;0,311;*
230;230,234;195,234;0,311;*
231;230,234;195,234;0,311;*
232;230,234;195,234;0,311;*
233;230,234;195,234;0,311;*
234;230,234;195,234;0,311;*
235;235,240;235,261;0,311;*
237;235,240;235,261;0,311;*
238;235,240;235,261;0,311;*
239;235,240;235,261;0,311;*
240;235,240;235,261;0,311;*
241;241,246;235,261;0,311;*
243;241,246;235,261;0,311;*
244;241,246;235,261;0,311;*
245;241,246;235,261;0,311;*
246;241,246;235,261;0,311;*
247;247,251;235,261;0,311;*
248;247,251;235,261;0,311;*
249;247,251;235,261;0,311;*
250;247,251;235,261;0,311;*
251;247,251;235,261;0,311;*
252;252,256;235,261;0,311;*
253;252,256;235,261;0,311;*
254;252,256;235,261;0,311;*
255;252,256;235,261;0,311;*
256;252,256;235,261;0,311;*
257;257,261;235,261;0,311;*
258;257,261;235,261;0,311;*
259;257,261;235,261;0,311;*
260;257,261;235,261;0,311;*
261;257,261;235,261;0,311;*
262;262,266;262,286;0,311;*
263;262,266;262,286;0,311;*
264;262,266;262,286;0,311;*
265;262,266;262,286;0,311;*
266;262,266;262,286;0,311;*
267;267,271;262,286;0,311;*
268;267,271;262,286;0,311;*
269;267,271;262,286;0,311;*
270;267,271;262,286;0,311;*
271;267,271;262,286;0,311;*
272;272,276;262,286;0,311;*
273;272,276;262,286;0,311;*
274;272,276;262,286;0,311;*
275;272,276;262,286;0,311;*
276;272,276;262,286;0,311;*
277;277,281;262,286;0,311;*
278;277,281;262,286;0,311;*
279;277,281;262,286;0,311;*
280;277,281;262,286;0,311;*
281;277,281;262,286;0,311;*
282;282,286;262,286;0,311;*
283;282,286;262,286;0,311;*
284;282,286;262,286;0,311;*
285;282,286;262,286;0,311;*
286;282,286;262,286;0,311;*
287;287,291;287,311;0,311;*
288;287,291;287,311;0,311;*
289;287,291;287,311;0,311;*
290;287,291;287,311;0,311;*
291;287,291;287,311;0,311;*
292;292,296;287,311;0,311;*
293;292,296;287,311;0,311;*
294;292,296;287,311;0,311;*
295;292,296;287,311;0,311;*
296;292,296;287,311;0,311;*
297;297,301;287,311;0,311;*
298;297,301;287,311;0,311;*
299;297,301;287,311;0,311;*
300;297,301;287,311;0,311;*
301;297,301;287,311;0,311;*
302;302,306;287,311;0,311;*
303;302,306;287,311;0,311;*
304;302,306;287,311;0,311;*
305;302,306;287,311;0,311;*
306;302,306;287,311;0,311;*
307;307,311;287,311;0,311;*
308;307,311;287,311;0,311;*
309;307,311;287,311;0,311;*
310;307,311;287,311;0,311;*
311;307,311;287,311;0,311;*
312;312,316;312,336;312,436;*
313;312,316;312,336;312,436;*
314;312,316;312,336;312,436;*
315;312,316;312,336;312,436;*
316;312,316;312,336;312,436;*
317;317,321;312,336;312,436;*
318;317,321;312,336;312,436;*
319;317,321;312,336;312,436;*
320;317,321;312,336;312,436;*
321;317,321;312,336;312,436;*
322;322,326;312,336;312,436;*
323;322,326;312,336;312,436;*
324;322,326;312,336;312,436;*
325;322,326;312,336;312,436;*
326;322,326;312,336;312,436;*
327;327,331;312,336;312,436;*
328;327,331;312,336;312,436;*
329;327,331;312,336;312,436;*
330;327,331;312,336;312,436;*
331;327,331;312,336;312,436;*
332;332,336;312,336;312,436;*
333;332,336;312,336;312,436;*
334;332,336;312,336;312,436;*
335;332,336;312,336;312,436;*
336;332,336;312,336;312,436;*
337;337,341;337,361;312,436;*
338;337,341;337,361;312,436;*
339;337,341;337,361;312,436;*
340;337,341;337,361;312,436;*
341;337,341;337,361;312,436;*
342;342,346;337,361;312,436;*
343;342,346;337,361;312,436;*
344;342,346;337,361;312,436;*
345;342,346;337,361;312,436;*
346;342,346;337,361;312,436;*
347;347,351;337,361;312,436;*
348;347,351;337,361;312,436;*
349;347,351;337,361;312,436;*
350;347,351;337,361;312,436;*
351;347,351;337,361;312,436;*
352;352,356;337,361;312,436;*
353;352,356;337,361;312,436;*
354;352,356;337,361;312,436;*
355;352,356;337,361;312,436;*
356;352,356;337,361;312,436;*
357;357,361;337,361;312,436;*
358;357,361;337,361;312,436;*
359;357,361;337,361;312,436;*
360;357,361;337,361;312,436;*
361;357,361;337,361;312,436;*
362;362,366;362,386;312,436;*
363;362,366;362,386;312,436;*
364;362,366;362,386;312,436;*
365;362,366;362,386;312,436;*
366;362,366;362,386;312,436;*
367;367,371;362,386;312,436;*
368;367,371;362,386;312,436;*
369;367,371;362,386;312,436;*
370;367,371;362,386;312,436;*
371;367,371;362,386;312,436;*
372;372,376;362,386;312,436;*
373;372,376;362,386;312,436;*
374;372,376;362,386;312,436;*
375;372,376;362,386;312,436;*
376;372,376;362,386;312,436;*
377;377,381;362,386;312,436;*
378;377,381;362,386;312,436;*
379;377,381;362,386;312,436;*
380;377,381;362,386;312,436;*
381;377,381;362,386;312,436;*
382;382,386;362,386;312,436;*
383;382,386;362,386;312,436;*
384;382,386;362,386;312,436;*
385;382,386;362,386;312,436;*
386;382,386;362,386;312,436;*
387;387,391;387,411;312,436;*
388;387,391;387,411;312,436;*
389;387,391;387,411;312,436;*
390;387,391;387,411;312,436;*
391;387,391;387,411;312,436;*
392;392,396;387,411;312,436;*
393;392,396;387,411;312,436;*
394;392,396;387,411;312,436;*
395;392,396;387,411;312,436;*
396;392,396;387,411;312,436;*
397;397,401;387,411;312,436;*
398;397,401;387,411;312,436;*
399;397,401;387,411;312,436;*
400;397,401;387,411;312,436;*
401;397,401;387,411;312,436;*
402;402,406;387,411;312,436;*
403;402,406;387,411;312,436;*
404;402,406;387,411;312,436;*
405;402,406;387,411;312,436;*
406;402,406;387,411;312,436;*
407;407,411;387,411;312,436;*
408;407,411;387,411;312,436;*
409;407,411;387,411;312,436;*
410;407,411;387,411;312,436;*
411;407,411;387,411;312,436;*
412;412,416;412,436;312,436;*
413;412,416;412,436;312,436;*
414;412,416;412,436;312,436;*
415;412,416;412,436;312,436;*
416;412,416;412,436;312,436;*
417;417,421;412,436;312,436;*
418;417,421;412,436;312,436;*
419;417,421;412,436;312,436;*
420;417,421;412,436;312,436;*
421;417,421;412,436;312,436;*
422;422,426;412,436;312,436;*
423;422,426;412,436;312,436;*
424;422,426;412,436;312,436;*
425;422,426;412,436;312,436;*
426;422,426;412,436;312,436;*
427;427,431;412,436;312,436;*
428;427,431;412,436;312,436;*
429;427,431;412,436;312,436;*
430;427,431;412,436;312,436;*
431;427,431;412,436;312,436;*
432;432,436;412,436;312,436;*
433;432,436;412,436;312,436;*
434;432,436;412,436;312,436;*
435;432,436;412,436;312,436;*
436;432,436;412,436;312,436;*
437;437,441;437,461;437,561;*
438;437,441;437,461;437,561;*
439;437,441;437,461;437,561;*
440;437,441;437,461;437,561;*
441;437,441;437,461;437,561;*
442;442,446;437,461;437,561;*
443;442,446;437,461;437,561;*
444;442,446;437,461;437,561;*
445;442,446;437,461;437,561;*
446;442,446;437,461;437,561;*
447;447,451;437,461;437,561;*
448;447,451;437,461;437,561;*
449;447,451;437,461;437,561;*
450;447,451;437,461;437,561;*
451;447,451;437,461;437,561;*
452;452,456;437,461;437,561;*
453;452,456;437,461;437,561;*
454;452,456;437,461;437,561;*
455;452,456;437,461;437,561;*
456;452,456;437,461;437,561;*
457;457,461;437,461;437,561;*
458;457,461;437,461;437,561;*
459;457,461;437,461;437,561;*
460;457,461;437,461;437,561;*
461;457,461;437,461;437,561;*
462;462,466;462,486;437,561;*
463;462,466;462,486;437,561;*
464;462,466;462,486;437,561;*
465;462,466;462,486;437,561;*
466;462,466;462,486;437,561;*
467;467,471;462,486;437,561;*
468;467,471;462,486;437,561;*
469;467,471;462,486;437,561;*
470;467,471;462,486;437,561;*
471;467,471;462,486;437,561;*
472;472,476;462,486;437,561;*
473;472,476;462,486;437,561;*
474;472,476;462,486;437,561;*
475;472,476;462,486;437,561;*
476;472,476;462,486;437,561;*
477;477,481;462,486;437,561;*
478;477,481;462,486;437,561;*
479;477,481;462,486;437,561;*
480;477,481;462,486;437,561;*
481;477,481;462,486;437,561;*
482;482,486;462,486;437,561;*
483;482,486;462,486;437,561;*
484;482,486;462,486;437,561;*
485;482,486;462,486;437,561;*
486;482,486;462,486;437,561;*
487;487,491;487,511;437,561;*
488;487,491;487,511;437,561;*
489;487,491;487,511;437,561;*
490;487,491;487,511;437,561;*
491;487,491;487,511;437,561;*
492;492,496;487,511;437,561;*
493;492,496;487,511;437,561;*
494;492,496;487,511;437,561;*
495;492,496;487,511;437,561;*
496;492,496;487,511;437,561;*
497;497,501;487,511;437,561;*
498;497,501;487,511;437,561;*
499;497,501;487,511;437,561;*
500;497,501;487,511;437,561;*
501;497,501;487,511;437,561;*
502;502,506;487,511;437,561;*
503;502,506;487,511;437,561;*
504;502,506;487,511;437,561;*
505;502,506;487,511;437,561;*
506;502,506;487,511;437,561;*
507;507,511;487,511;437,561;*
508;507,511;487,511;437,561;*
509;507,511;487,511;437,561;*
510;507,511;487,511;437,561;*
511;507,511;487,511;437,561;*
512;512,516;512,536;437,561;*
513;512,516;512,536;437,561;*
514;512,516;512,536;437,561;*
515;512,516;512,536;437,561;*
516;512,516;512,536;437,561;*
517;517,521;512,536;437,561;*
518;517,521;512,536;437,561;*
519;517,521;512,536;437,561;*
520;517,521;512,536;437,561;*
521;517,521;512,536;437,561;*
522;522,526;512,536;437,561;*
523;522,526;512,536;437,561;*
524;522,526;512,536;437,561;*
525;522,526;512,536;437,561;*
526;522,526;512,536;437,561;*
527;527,531;512,536;437,561;*
528;527,531;512,536;437,561;*
529;527,531;512,536;437,561;*
530;527,531;512,536;437,561;*
531;527,531;512,536;437,561;*
532;532,536;512,536;437,561;*
533;532,536;512,536;437,561;*
534;532,536;512,536;437,561;*
535;532,536;512,536;437,561;*
536;532,536;512,536;437,561;*
537;537,541;537,561;437,561;*
538;537,541;537,561;437,561;*
539;537,541;537,561;437,561;*
540;537,541;537,561;437,561;*
541;537,541;537,561;437,561;*
542;542,546;537,561;437,561;*
543;542,546;537,561;437,561;*
544;542,546;537,561;437,561;*
545;542,546;537,561;437,561;*
546;542,546;537,561;437,561;*
547;547,551;537,561;437,561;*
548;547,551;537,561;437,561;*
549;547,551;537,561;437,561;*
550;547,551;537,561;437,561;*
551;547,551;537,561;437,561;*
552;552,556;537,561;437,561;*
553;552,556;537,561;437,561;*
554;552,556;537,561;437,561;*
555;552,556;537,561;437,561;*
556;552,556;537,561;437,561;*
557;557,561;537,561;437,561;*
558;557,561;537,561;437,561;*
559;557,561;537,561;437,561;*
560;557,561;537,561;437,561;*
561;557,561;537,561;437,561;*
562;562,566;562,586;562,686;*
563;562,566;562,586;562,686;*
564;562,566;562,586;562,686;*
565;562,566;562,586;562,686;*
566;562,566;562,586;562,686;*
567;567,571;562,586;562,686;*
568;567,571;562,586;562,686;*
569;567,571;562,586;562,686;*
570;567,571;562,586;562,686;*
571;567,571;562,586;562,686;*
572;572,576;562,586;562,686;*
573;572,576;562,586;562,686;*
574;572,576;562,586;562,686;*
575;572,576;562,586;562,686;*
576;572,576;562,586;562,686;*
577;577,581;562,586;562,686;*
578;577,581;562,586;562,686;*
579;577,581;562,586;562,686;*
580;577,581;562,586;562,686;*
581;577,581;562,586;562,686;*
582;582,586;562,586;562,686;*
583;582,586;562,586;562,686;*
584;582,586;562,586;562,686;*
585;582,586;562,586;562,686;*
586;582,586;562,586;562,686;*
587;587,591;587,611;562,686;*
588;587,591;587,611;562,686;*
589;587,591;587,611;562,686;*
590;587,591;587,611;562,686;*
591;587,591;587,611;562,686;*
592;592,596;587,611;562,686;*
593;592,596;587,611;562,686;*
594;592,596;587,611;562,686;*
595;592,596;587,611;562,686;*
596;592,596;587,611;562,686;*
597;597,601;587,611;562,686;*
598;597,601;587,611;562,686;*
599;597,601;587,611;562,686;*
600;597,601;587,611;562,686;*
601;597,601;587,611;562,686;*
602;602,606;587,611;562,686;*
603;602,606;587,611;562,686;*
604;602,606;587,611;562,686;*
605;602,606;587,611;562,686;*
606;602,606;587,611;562,686;*
607;607,611;587,611;562,686;*
608;607,611;587,611;562,686;*
609;607,611;587,611;562,686;*
610;607,611;587,611;562,686;*
611;607,611;587,611;562,686;*
612;612,616;612,636;562,686;*
613;612,616;612,636;562,686;*
614;612,616;612,636;562,686;*
615;612,616;612,636;562,686;*
616;612,616;612,636;562,686;*
617;617,621;612,636;562,686;*
618;617,621;612,636;562,686;*
619;617,621;612,636;562,686;*
620;617,621;612,636;562,686;*
621;617,621;612,636;562,686;*
622;622,626;612,636;562,686;*
623;622,626;612,636;562,686;*
624;622,626;612,636;562,686;*
625;622,626;612,636;562,686;*
626;622,626;612,636;562,686;*
627;627,631;612,636;562,686;*
628;627,631;612,636;562,686;*
629;627,631;612,636;562,686;*
630;627,631;612,636;562,686;*
631;627,631;612,636;562,686;*
632;632,636;612,636;562,686;*
633;632,636;612,636;562,686;*
634;632,636;612,636;562,686;*
635;632,636;612,636;562,686;*
636;632,636;612,636;562,686;*
637;637,641;637,661;562,686;*
638;637,641;637,661;562,686;*
639;637,641;637,661;562,686;*
640;637,641;637,661;562,686;*
641;637,641;637,661;562,686;*
642;642,646;637,661;562,686;*
643;642,646;637,661;562,686;*
644;642,646;637,661;562,686;*
645;642,646;637,661;562,686;*
646;642,646;637,661;562,686;*
647;647,651;637,661;562,686;*
648;647,651;637,661;562,686;*
649;647,651;637,661;562,686;*
650;647,651;637,661;562,686;*
651;647,651;637,661;562,686;*
652;652,656;637,661;562,686;*
653;652,656;637,661;562,686;*
654;652,656;637,661;562,686;*
655;652,656;637,661;562,686;*
656;652,656;637,661;562,686;*
657;657,661;637,661;562,686;*
658;657,661;637,661;562,686;*
659;657,661;637,661;562,686;*
660;657,661;637,661;562,686;*
661;657,661;637,661;562,686;*
662;662,666;662,686;562,686;*
663;662,666;662,686;562,686;*
664;662,666;662,686;562,686;*
665;662,666;662,686;562,686;*
666;662,666;662,686;562,686;*
667;667,671;662,686;562,686;*
668;667,671;662,686;562,686;*
669;667,671;662,686;562,686;*
670;667,671;662,686;562,686;*
671;667,671;662,686;562,686;*
672;672,676;662,686;562,686;*
673;672,676;662,686;562,686;*
674;672,676;662,686;562,686;*
675;672,676;662,686;562,686;*
676;672,676;662,686;562,686;*
677;677,681;662,686;562,686;*
678;677,681;662,686;562,686;*
679;677,681;662,686;562,686;*
680;677,681;662,686;562,686;*
681;677,681;662,686;562,686;*
682;682,686;662,686;562,686;*
683;682,686;662,686;562,686;*
684;682,686;662,686;562,686;*
685;682,686;662,686;562,686;*
686;682,686;662,686;562,686;*
687;687,691;687,711;687,756;*
688;687,691;687,711;687,756;*
689;687,691;687,711;687,756;*
690;687,691;687,711;687,756;*
691;687,691;687,711;687,756;*
692;692,696;687,711;687,756;*
693;692,696;687,711;687,756;*
694;692,696;687,711;687,756;*
695;692,696;687,711;687,756;*
696;692,696;687,711;687,756;*
697;697,701;687,711;687,756;*
698;697,701;687,711;687,756;*
699;697,701;687,711;687,756;*
700;697,701;687,711;687,756;*
701;697,701;687,711;687,756;*
702;702,706;687,711;687,756;*
703;702,706;687,711;687,756;*
704;702,706;687,711;687,756;*
705;702,706;687,711;687,756;*
706;702,706;687,711;687,756;*
707;707,711;687,711;687,756;*
708;707,711;687,711;687,756;*
709;707,711;687,711;687,756;*
710;707,711;687,711;687,756;*
711;707,711;687,711;687,756;*
712;712,716;712,736;687,756;*
713;712,716;712,736;687,756;*
714;712,716;712,736;687,756;*
715;712,716;712,736;687,756;*
716;712,716;712,736;687,756;*
717;717,721;712,736;687,756;*
718;717,721;712,736;687,756;*
719;717,721;712,736;687,756;*
720;717,721;712,736;687,756;*
721;717,721;712,736;687,756;*
722;722,726;712,736;687,756;*
723;722,726;712,736;687,756;*
724;722,726;712,736;687,756;*
725;722,726;712,736;687,756;*
726;722,726;712,736;687,756;*
727;727,731;712,736;687,756;*
728;727,731;712,736;687,756;*
729;727,731;712,736;687,756;*
730;727,731;712,736;687,756;*
731;727,731;712,736;687,756;*
