0;0,4;0,24;0,124;0,1092;*
1;0,4;0,24;0,124;0,1092;*
2;0,4;0,24;0,124;0,1092;*
3;0,4;0,24;0,124;0,1092;*
4;0,4;0,24;0,124;0,1092;*
5;5,9;0,24;0,124;0,1092;*
6;5,9;0,24;0,124;0,1092;*
7;5,9;0,24;0,124;0,1092;*
8;5,9;0,24;0,124;0,1092;*
9;5,9;0,24;0,124;0,1092;*
10;10,14;0,24;0,124;0,1092;*
11;10,14;0,24;0,124;0,1092;*
12;10,14;0,24;0,124;0,1092;*
13;10,14;0,24;0,124;0,1092;*
14;10,14;0,24;0,124;0,1092;*
15;15,19;0,24;0,124;0,1092;*
16;15,19;0,24;0,124;0,1092;*
17;15,19;0,24;0,124;0,1092;*
18;15,19;0,24;0,124;0,1092;*
19;15,19;0,24;0,124;0,1092;*
20;20,24;0,24;0,124;0,1092;*
21;20,24;0,24;0,124;0,1092;*
22;20,24;0,24;0,124;0,1092;*
23;20,24;0,24;0,124;0,1092;*
24;20,24;0,24;0,124;0,1092;*
25;25,29;25,49;0,124;0,1092;*
26;25,29;25,49;0,124;0,1092;*
27;25,29;25,49;0,124;0,1092;*
28;25,29;25,49;0,124;0,1092;*
29;25,29;25,49;0,124;0,1092;*
30;30,34;25,49;0,124;0,1092;*
31;30,34;25,49;0,124;0,1092;*
32;30,34;25,49;0,124;0,1092;*
33;30,34;25,49;0,124;0,1092;*
34;30,34;25,49;0,124;0,1092;*
35;35,39;25,49;0,124;0,1092;*
36;35,39;25,49;0,124;0,1092;*
37;35,39;25,49;0,124;0,1092;*
38;35,39;25,49;0,124;0,1092;*
39;35,39;25,49;0,124;0,1092;*
40;40,44;25,49;0,124;0,1092;*
41;40,44;25,49;0,124;0,1092;*
42;40,44;25,49;0,124;0,1092;*
43;40,44;25,49;0,124;0,1092;*
44;40,44;25,49;0,124;0,1092;*
45;45,49;25,49;0,124;0,1092;*
46;45,49;25,49;0,124;0,1092;*
47;45,49;25,49;0,124;0,1092;*
48;45,49;25,49;0,124;0,1092;*
49;45,49;25,49;0,124;0,1092;*
50;50,54;50,74;0,124;0,1092;*
51;50,54;50,74;0,124;0,1092;*
52;50,54;50,74;0,124;0,1092;*
53;50,54;50,74;0,124;0,1092;*
54;50,54;50,74;0,124;0,1092;*
55;55,59;50,74;0,124;0,1092;*
56;55,59;50,74;0,124;0,1092;*
57;55,59;50,74;0,124;0,1092;*
58;55,59;50,74;0,124;0,1092;*
59;55,59;50,74;0,124;0,1092;*
60;60,64;50,74;0,124;0,1092;*
61;60,64;50,74;0,124;0,1092;*
62;60,64;50,74;0,124;0,1092;*
63;60,64;50,74;0,124;0,1092;*
64;60,64;50,74;0,124;0,1092;*
65;65,69;50,74;0,124;0,1092;*
66;65,69;50,74;0,124;0,1092;*
67;65,69;50,74;0,124;0,1092;*
68;65,69;50,74;0,124;0,1092;*
69;65,69;50,74;0,124;0,1092;*
70;70,74;50,74;0,124;0,1092;*
71;70,74;50,74;0,124;0,1092;*
72;70,74;50,74;0,124;0,1092;*
73;70,74;50,74;0,124;0,1092;*
74;70,74;50,74;0,124;0,1092;*
75;75,79;75,99;0,124;0,1092;*
76;75,79;75,99;0,124;0,1092;*
77;75,79;75,99;0,124;0,1092;*
78;75,79;75,99;0,124;0,1092;*
79;75,79;75,99;0,124;0,1092;*
80;80,84;75,99;0,124;0,1092;*
81;80,84;75,99;0,124;0,1092;*
82;80,84;75,99;0,124;0,1092;*
83;80,84;75,99;0,124;0,1092;*
84;80,84;75,99;0,124;0,1092;*
85;85,89;75,99;0,124;0,1092;*
86;85,89;75,99;0,124;0,1092;*
87;85,89;75,99;0,124;0,1092;*
88;85,89;75,99;0,124;0,1092;*
89;85,89;75,99;0,124;0,1092;*
90;90,94;75,99;0,124;0,1092;*
91;90,94;75,99;0,124;0,1092;*
92;90,94;75,99;0,124;0,1092;*
93;90,94;75,99;0,124;0,1092;*
94;90,94;75,99;0,124;0,1092;*
95;95,99;75,99;0,124;0,1092;*
96;95,99;75,99;0,124;0,1092;*
97;95,99;75,99;0,124;0,1092;*
98;95,99;75,99;0,124;0,1092;*
99;95,99;75,99;0,124;0,1092;*
100;100,104;100,124;0,124;0,1092;*
101;100,104;100,124;0,124;0,1092;*
102;100,104;100,124;0,124;0,1092;*
103;100,104;100,124;0,124;0,1092;*
104;100,104;100,124;0,124;0,1092;*
105;105,109;100,124;0,124;0,1092;*
106;105,109;100,124;0,124;0,1092;*
107;105,109;100,124;0,124;0,1092;*
108;105,109;100,124;0,124;0,1092;*
109;105,109;100,124;0,124;0,1092;*
110;110,114;100,124;0,124;0,1092;*
111;110,114;100,124;0,124;0,1092;*
112;110,114;100,124;0,124;0,1092;*
113;110,114;100,124;0,124;0,1092;*
114;110,114;100,124;0,124;0,1092;*
115;115,119;100,124;0,124;0,1092;*
116;115,119;100,124;0,124;0,1092;*
117;115,119;100,124;0,124;0,1092;*
118;115,119;100,124;0,124;0,1092;*
119;115,119;100,124;0,124;0,1092;*
120;120,124;100,124;0,124;0,1092;*
121;120,124;100,124;0,124;0,1092;*
122;120,124;100,124;0,124;0,1092;*
123;120,124;100,124;0,124;0,1092;*
124;120,124;100,124;0,124;0,1092;*
125;125,129;125,149;125,250;0,1092;*
126;125,129;125,149;125,250;0,1092;*
127;125,129;125,149;125,250;0,1092;*
128;125,129;125,149;125,250;0,1092;*
129;125,129;125,149;125,250;0,1092;*
130;130,134;125,149;125,250;0,1092;*
131;130,134;125,149;125,250;0,1092;*
132;130,134;125,149;125,250;0,1092;*
133;130,134;125,149;125,250;0,1092;*
134;130,134;125,149;125,250;0,1092;*
135;135,139;125,149;125,250;0,1092;*
136;135,139;125,149;125,250;0,1092;*
137;135,139;125,149;125,250;0,1092;*
138;135,139;125,149;125,250;0,1092;*
139;135,139;125,149;125,250;0,1092;*
140;140,144;125,149;125,250;0,1092;*
141;140,144;125,149;125,250;0,1092;*
142;140,144;125,149;125,250;0,1092;*
143;140,144;125,149;125,250;0,1092;*
144;140,144;125,149;125,250;0,1092;*
145;145,149;125,149;125,250;0,1092;*
146;145,149;125,149;125,250;0,1092;*
147;145,149;125,149;125,250;0,1092;*
148;145,149;125,149;125,250;0,1092;*
149;145,149;125,149;125,250;0,1092;*
150;150,154;150,174;125,250;0,1092;*
151;150,154;150,174;125,250;0,1092;*
152;150,154;150,174;125,250;0,1092;*
153;150,154;150,174;125,250;0,1092;*
154;150,154;150,174;125,250;0,1092;*
155;155,159;150,174;125,250;0,1092;*
156;155,159;150,174;125,250;0,1092;*
157;155,159;150,174;125,250;0,1092;*
158;155,159;150,174;125,250;0,1092;*
159;155,159;150,174;125,250;0,1092;*
160;160,164;150,174;125,250;0,1092;*
161;160,164;150,174;125,250;0,1092;*
162;160,164;150,174;125,250;0,1092;*
163;160,164;150,174;125,250;0,1092;*
164;160,164;150,174;125,250;0,1092;*
165;165,169;150,174;125,250;0,1092;*
166;165,169;150,174;125,250;0,1092;*
167;165,169;150,174;125,250;0,1092;*
168;165,169;150,174;125,250;0,1092;*
169;165,169;150,174;125,250;0,1092;*
170;170,174;150,174;125,250;0,1092;*
171;170,174;150,174;125,250;0,1092;*
172;170,174;150,174;125,250;0,1092;*
173;170,174;150,174;125,250;0,1092;*
174;170,174;150,174;125,250;0,1092;*
175;175,179;175,199;125,250;0,1092;*
176;175,179;175,199;125,250;0,1092;*
177;175,179;175,199;125,250;0,1092;*
178;175,179;175,199;125,250;0,1092;*
179;175,179;175,199;125,250;0,1092;*
180;180,184;175,199;125,250;0,1092;*
181;180,184;175,199;125,250;0,1092;*
182;180,184;175,199;125,250;0,1092;*
183;180,184;175,199;125,250;0,1092;*
184;180,184;175,199;125,250;0,1092;*
185;185,189;175,199;125,250;0,1092;*
186;185,189;175,199;125,250;0,1092;*
187;185,189;175,199;125,250;0,1092;*
188;185,189;175,199;125,250;0,1092;*
189;185,189;175,199;125,250;0,1092;*
190;190,194;175,199;125,250;0,1092;*
191;190,194;175,199;125,250;0,1092;*
192;190,194;175,199;125,250;0,1092;*
193;190,194;175,199;125,250;0,1092;*
194;190,194;175,199;125,250;0,1092;*
195;195,199;175,199;125,250;0,1092;*
196;195,199;175,199;125,250;0,1092;*
197;195,199;175,199;125,250;0,1092;*
198;195,199;175,199;125,250;0,1092;*
199;195,199;175,199;125,250;0,1092;*
200;200,204;200,224;125,250;0,1092;*
201;200,204;200,224;125,250;0,1092;*
202;200,204;200,224;125,250;0,1092;*
203;200,204;200,224;125,250;0,1092;*
204;200,204;200,224;125,250;0,1092;*
205;205,209;200,224;125,250;0,1092;*
206;205,209;200,224;125,250;0,1092;*
207;205,209;200,224;125,250;0,1092;*
208;205,209;200,224;125,250;0,1092;*
209;205,209;200,224;125,250;0,1092;*
210;210,214;200,224;125,250;0,1092;*
211;210,214;200,224;125,250;0,1092;*
212;210,214;200,224;125,250;0,1092;*
213;210,214;200,224;125,250;0,1092;*
214;210,214;200,224;125,250;0,1092;*
215;215,219;200,224;125,250;0,1092;*
216;215,219;200,224;125,250;0,1092;*
217;215,219;200,224;125,250;0,1092;*
218;215,219;200,224;125,250;0,1092;*
219;215,219;200,224;125,250;0,1092;*
220;220,224;200,224;125,250;0,1092;*
221;220,224;200,224;125,250;0,1092;*
222;220,224;200,224;125,250;0,1092;*
223;220,224;200,224;125,250;0,1092;*
224;220,224;200,224;125,250;0,1092;*
225;225,229;225,250;125,250;0,1092;*
226;225,229;225,250;125,250;0,1092;*
227;225,229;225,250;125,250;0,1092;*
228;225,229;225,250;125,250;0,1092;*
229;225,229;225,250;125,250;0,1092;*
230;230,234;225,250;125,250;0,1092;*
231;230,234;225,250;125,250;0,1092;*
232;230,234;225,250;125,250;0,1092;*
233;230,234;225,250;125,250;0,1092;*
234;230,234;225,250;125,250;0,1092;*
235;235,239;225,250;125,250;0,1092;*
236;235,239;225,250;125,250;0,1092;*
237;235,239;225,250;125,250;0,1092;*
238;235,239;225,250;125,250;0,1092;*
239;235,239;225,250;125,250;0,1092;*
240;240,244;225,250;125,250;0,1092;*
241;240,244;225,250;125,250;0,1092;*
242;240,244;225,250;125,250;0,1092;*
243;240,244;225,250;125,250;0,1092;*
244;240,244;225,250;125,250;0,1092;*
245;245,250;225,250;125,250;0,1092;*
246;245,250;225,250;125,250;0,1092;*
247;245,250;225,250;125,250;0,1092;*
248;245,250;225,250;125,250;0,1092;*
250;245,250;225,250;125,250;0,1092;*
251;251,255;251,275;251,384;0,1092;*
252;251,255;251,275;251,384;0,1092;*
253;251,255;251,275;251,384;0,1092;*
254;251,255;251,275;251,384;0,1092;*
255;251,255;251,275;251,384;0,1092;*
256;256,260;251,275;251,384;0,1092;*
257;256,260;251,275;251,384;0,1092;*
258;256,260;251,275;251,384;0,1092;*
259;256,260;251,275;251,384;0,1092;*
260;256,260;251,275;251,384;0,1092;*
261;261,265;251,275;251,384;0,1092;*
262;261,265;251,275;251,384;0,1092;*
263;261,265;251,275;251,384;0,1092;*
264;261,265;251,275;251,384;0,1092;*
265;261,265;251,275;251,384;0,1092;*
266;266,270;251,275;251,384;0,1092;*
267;266,270;251,275;251,384;0,1092;*
268;266,270;251,275;251,384;0,1092;*
