67;63,67;63,87;-61,112;*
68;68,72;63,87;-61,112;*
69;68,72;63,87;-61,112;*
70;68,72;63,87;-61,112;*
71;68,72;63,87;-61,112;*
72;68,72;63,87;-61,112;*
73;73,77;63,87;-61,112;*
74;73,77;63,87;-61,112;*
75;73,77;63,87;-61,112;*
76;73,77;63,87;-61,112;*
77;73,77;63,87;-61,112;*
78;78,82;63,87;-61,112;*
79;78,82;63,87;-61,112;*
80;78,82;63,87;-61,112;*
81;78,82;63,87;-61,112;*
82;78,82;63,87;-61,112;*
83;83,87;63,87;-61,112;*
84;83,87;63,87;-61,112;*
85;83,87;63,87;-61,112;*
86;83,87;63,87;-61,112;*
87;83,87;63,87;-61,112;*
88;88,92;88,112;-61,112;*
89;88,92;88,112;-61,112;*
90;88,92;88,112;-61,112;*
91;88,92;88,112;-61,112;*
92;88,92;88,112;-61,112;*
93;93,97;88,112;-61,112;*
94;93,97;88,112;-61,112;*
95;93,97;88,112;-61,112;*
96;93,97;88,112;-61,112;*
97;93,97;88,112;-61,112;*
98;98,102;88,112;-61,112;*
99;98,102;88,112;-61,112;*
100;98,102;88,112;-61,112;*
101;98,102;88,112;-61,112;*
102;98,102;88,112;-61,112;*
103;103,107;88,112;-61,112;*
104;103,107;88,112;-61,112;*
105;103,107;88,112;-61,112;*
106;103,107;88,112;-61,112;*
107;103,107;88,112;-61,112;*
108;108,112;88,112;-61,112;*
109;108,112;88,112;-61,112;*
110;108,112;88,112;-61,112;*
111;108,112;88,112;-61,112;*
112;108,112;88,112;-61,112;*
113;113,117;113,137;113,238;*
114;113,117;113,137;113,238;*
115;113,117;113,137;113,238;*
116;113,117;113,137;113,238;*
117;113,117;113,137;113,238;*
118;118,122;113,137;113,238;*
119;118,122;113,137;113,238;*
120;118,122;113,137;113,238;*
121;118,122;113,137;113,238;*
122;118,122;113,137;113,238;*
123;123,127;113,137;113,238;*
124;123,127;113,137;113,238;*
125;123,127;113,137;113,238;*
126;123,127;113,137;113,238;*
127;123,127;113,137;113,238;*
128;128,132;113,137;113,238;*
129;128,132;113,137;113,238;*
130;128,132;113,137;113,238;*
131;128,132;113,137;113,238;*
132;128,132;113,137;113,238;*
133;133,137;113,137;113,238;*
134;133,137;113,137;113,238;*
135;133,137;113,137;113,238;*
136;133,137;113,137;113,238;*
137;133,137;113,137;113,238;*
138;138,142;138,162;113,238;*
139;138,142;138,162;113,238;*
140;138,142;138,162;113,238;*
141;138,142;138,162;113,238;*
142;138,142;138,162;113,238;*
143;143,147;138,162;113,238;*
144;143,147;138,162;113,238;*
145;143,147;138,162;113,238;*
146;143,147;138,162;113,238;*
147;143,147;138,162;113,238;*
148;148,152;138,162;113,238;*
149;148,152;138,162;113,238;*
150;148,152;138,162;113,238;*
151;148,152;138,162;113,238;*
152;148,152;138,162;113,238;*
153;153,157;138,162;113,238;*
154;153,157;138,162;113,238;*
155;153,157;138,162;113,238;*
156;153,157;138,162;113,238;*
157;153,157;138,162;113,238;*
158;158,162;138,162;113,238;*
159;158,162;138,162;113,238;*
160;158,162;138,162;113,238;*
161;158,162;138,162;113,238;*
162;158,162;138,162;113,238;*
163;163,167;163,187;113,238;*
164;163,167;163,187;113,238;*
165;163,167;163,187;113,238;*
166;163,167;163,187;113,238;*
167;163,167;163,187;113,238;*
168;168,172;163,187;113,238;*
169;168,172;163,187;113,238;*
170;168,172;163,187;113,238;*
171;168,172;163,187;113,238;*
172;168,172;163,187;113,238;*
173;173,177;163,187;113,238;*
174;173,177;163,187;113,238;*
175;173,177;163,187;113,238;*
176;173,177;163,187;113,238;*
177;173,177;163,187;113,238;*
178;178,182;163,187;113,238;*
179;178,182;163,187;113,238;*
180;178,182;163,187;113,238;*
181;178,182;163,187;113,238;*
182;178,182;163,187;113,238;*
183;183,187;163,187;113,238;*
184;183,187;163,187;113,238;*
185;183,187;163,187;113,238;*
186;183,187;163,187;113,238;*
187;183,187;163,187;113,238;*
188;188,192;188,213;113,238;*
189;188,192;188,213;113,238;*
190;188,192;188,213;113,238;*
191;188,192;188,213;113,238;*
192;188,192;188,213;113,238;*
193;193,197;188,213;113,238;*
194;193,197;188,213;113,238;*
195;193,197;188,213;113,238;*
196;193,197;188,213;113,238;*
197;193,197;188,213;113,238;*
198;198,202;188,213;113,238;*
199;198,202;188,213;113,238;*
200;198,202;188,213;113,238;*
201;198,202;188,213;113,238;*
202;198,202;188,213;113,238;*
203;203,207;188,213;113,238;*
204;203,207;188,213;113,238;*
205;203,207;188,213;113,238;*
206;203,207;188,213;113,238;*
207;203,207;188,213;113,238;*
208;208,213;188,213;113,238;*
209;208,213;188,213;113,238;*
210;208,213;188,213;113,238;*
212;208,213;188,213;113,238;*
213;208,213;188,213;113,238;*
214;214,218;214,238;113,238;*
215;214,218;214,238;113,238;*
216;214,218;214,238;113,238;*
217;214,218;214,238;113,238;*
218;214,218;214,238;113,238;*
219;219,223;214,238;113,238;*
220;219,223;214,238;113,238;*
221;219,223;214,238;113,238;*
222;219,223;214,238;113,238;*
223;219,223;214,238;113,238;*
224;224,228;214,238;113,238;*
225;224,228;214,238;113,238;*
226;224,228;214,238;113,238;*
227;224,228;214,238;113,238;*
228;224,228;214,238;113,238;*
229;229,233;214,238;113,238;*
230;229,233;214,238;113,238;*
231;229,233;214,238;113,238;*
232;229,233;214,238;113,238;*
233;229,233;214,238;113,238;*
234;234,238;214,238;113,238;*
235;234,238;214,238;113,238;*
236;234,238;214,238;113,238;*
237;234,238;214,238;113,238;*
238;234,238;214,238;113,238;*
239;239,245;239,270;239,400;*
240;239,245;239,270;239,400;*
241;239,245;239,270;239,400;*
242;239,245;239,270;239,400;*
245;239,245;239,270;239,400;*
248;248,252;239,270;239,400;*
249;248,252;239,270;239,400;*
250;248,252;239,270;239,400;*
251;248,252;239,270;239,400;*
252;248,252;239,270;239,400;*
253;253,257;239,270;239,400;*
254;253,257;239,270;239,400;*
255;253,257;239,270;239,400;*
256;253,257;239,270;239,400;*
257;253,257;239,270;239,400;*
258;258,262;239,270;239,400;*
259;258,262;239,270;239,400;*
260;258,262;239,270;239,400;*
261;258,262;239,270;239,400;*
262;258,262;239,270;239,400;*
264;264,270;239,270;239,400;*
267;264,270;239,270;239,400;*
268;264,270;239,270;239,400;*
269;264,270;239,270;239,400;*
270;264,270;239,270;239,400;*
271;271,276;271,300;239,400;*
272;271,276;271,300;239,400;*
273;271,276;271,300;239,400;*
275;271,276;271,300;239,400;*
276;271,276;271,300;239,400;*
277;277,282;271,300;239,400;*
278;277,282;271,300;239,400;*
280;277,282;271,300;239,400;*
281;277,282;271,300;239,400;*
282;277,282;271,300;239,400;*
284;284,289;271,300;239,400;*
285;284,289;271,300;239,400;*
287;284,289;271,300;239,400;*
288;284,289;271,300;239,400;*
289;284,289;271,300;239,400;*
291;291,295;271,300;239,400;*
292;291,295;271,300;239,400;*
293;291,295;271,300;239,400;*
294;291,295;271,300;239,400;*
295;291,295;271,300;239,400;*
296;296,300;271,300;239,400;*
297;296,300;271,300;239,400;*
298;296,300;271,300;239,400;*
299;296,300;271,300;239,400;*
300;296,300;271,300;239,400;*
301;301,306;301,330;239,400;*
302;301,306;301,330;239,400;*
303;301,306;301,330;239,400;*
304;301,306;301,330;239,400;*
306;301,306;301,330;239,400;*
307;307,311;301,330;239,400;*
308;307,311;301,330;239,400;*
309;307,311;301,330;239,400;*
310;307,311;301,330;239,400;*
311;307,311;301,330;239,400;*
312;312,316;301,330;239,400;*
313;312,316;301,330;239,400;*
314;312,316;301,330;239,400;*
315;312,316;301,330;239,400;*
316;312,316;301,330;239,400;*
318;318,325;301,330;239,400;*
319;318,325;301,330;239,400;*
320;318,325;301,330;239,400;*
323;318,325;301,330;239,400;*
325;318,325;301,330;239,400;*
326;326,330;301,330;239,400;*
327;326,330;301,330;239,400;*
328;326,330;301,330;239,400;*
329;326,330;301,330;239,400;*
330;326,330;301,330;239,400;*
332;332,336;332,363;239,400;*
333;332,336;332,363;239,400;*
334;332,336;332,363;239,400;*
335;332,336;332,363;239,400;*
336;332,336;332,363;239,400;*
337;337,343;332,363;239,400;*
340;337,343;332,363;239,400;*
341;337,343;332,363;239,400;*
342;337,343;332,363;239,400;*
343;337,343;332,363;239,400;*
344;344,348;332,363;239,400;*
345;344,348;332,363;239,400;*
346;344,348;332,363;239,400;*
347;344,348;332,363;239,400;*
348;344,348;332,363;239,400;*
349;349,354;332,363;239,400;*
351;349,354;332,363;239,400;*
352;349,354;332,363;239,400;*
353;349,354;332,363;239,400;*
354;349,354;332,363;239,400;*
356;356,363;332,363;239,400;*
357;356,363;332,363;239,400;*
358;356,363;332,363;239,400;*
361;356,363;332,363;239,400;*
363;356,363;332,363;239,400;*
365;365,371;365,400;239,400;*
368;365,371;365,400;239,400;*
369;365,371;365,400;239,400;*
370;365,371;365,400;239,400;*
371;365,371;365,400;239,400;*
373;373,379;365,400;239,400;*
374;373,379;365,400;239,400;*
376;373,379;365,400;239,400;*
378;373,379;365,400;239,400;*
379;373,379;365,400;239,400;*
380;380,386;365,400;239,400;*
382;380,386;365,400;239,400;*
384;380,386;365,400;239,400;*
385;380,386;365,400;239,400;*
386;380,386;365,400;239,400;*
387;387,391;365,400;239,400;*
388;387,391;365,400;239,400;*
389;387,391;365,400;239,400;*
390;387,391;365,400;239,400;*
391;387,391;365,400;239,400;*
392;392,400;365,400;239,400;*
393;392,400;365,400;239,400;*
394;392,400;365,400;239,400;*
397;392,400;365,400;239,400;*
400;392,400;365,400;239,400;*
402;402,414;402,459;402,1509;*
405;402,414;402,459;402,1509;*
406;402,414;402,459;402,1509;*
411;402,414;402,459;402,1509;*
414;402,414;402,459;402,1509;*
416;416,427;402,459;402,1509;*
422;416,427;402,459;402,1509;*
424;416,427;402,459;402,1509;*
425;416,427;402,459;402,1509;*
427;416,427;402,459;402,1509;*
430;430,441;402,459;402,1509;*
432;430,441;402,459;402,1509;*
434;430,441;402,459;402,1509;*
435;430,441;402,459;402,1509;*
441;430,441;402,459;402,1509;*
443;443,451;402,459;402,1509;*
444;443,451;402,459;402,1509;*
445;443,451;402,459;402,1509;*
446;443,451;402,459;402,1509;*
451;443,451;402,459;402,1509;*
452;452,459;402,459;402,1509;*
454;452,459;402,459;402,1509;*
456;452,459;402,459;402,1509;*
457;452,459;402,459;402,1509;*
459;452,459;402,459;402,1509;*
463;463,471;463,537;402,1509;*
466;463,471;463,537;402,1509;*
468;463,471;463,537;402,1509;*
469;463,471;463,537;402,1509;*
471;463,471;463,537;402,1509;*
473;473,483;463,537;402,1509;*
476;473,483;463,537;402,1509;*
478;473,483;463,537;402,1509;*
481;473,483;463,537;402,1509;*
483;473,483;463,537;402,1509;*
484;484,510;463,537;402,1509;*
488;484,510;463,537;402,1509;*
507;484,510;463,537;402,1509;*
508;484,510;463,537;402,1509;*
510;484,510;463,537;402,1509;*
514;514,520;463,537;402,1509;*
516;514,520;463,537;402,1509;*
517;514,520;463,537;402,1509;*
518;514,520;463,537;402,1509;*
520;514,520;463,537;402,1509;*
524;524,537;463,537;402,1509;*
526;524,537;463,537;402,1509;*
528;524,537;463,537;402,1509;*
534;524,537;463,537;402,1509;*
537;524,537;463,537;402,1509;*
541;541,551;541,618;402,1509;*
543;541,551;541,618;402,1509;*
545;541,551;541,618;402,1509;*
548;541,551;541,618;402,1509;*
551;541,551;541,618;402,1509;*
553;553,577;541,618;402,1509;*
555;553,577;541,618;402,1509;*
559;553,577;541,618;402,1509;*
568;553,577;541,618;402,1509;*
577;553,577;541,618;402,1509;*
579;579,589;541,618;402,1509;*
584;579,589;541,618;402,1509;*
585;579,589;541,618;402,1509;*
586;579,589;541,618;402,1509;*
589;579,589;541,618;402,1509;*
593;593,604;541,618;402,1509;*
595;593,604;541,618;402,1509;*
597;593,604;541,618;402,1509;*
600;593,604;541,618;402,1509;*
604;593,604;541,618;402,1509;*
607;607,618;541,618;402,1509;*
611;607,618;541,618;402,1509;*
615;607,618;541,618;402,1509;*
616;607,618;541,618;402,1509;*
618;607,618;541,618;402,1509;*
627;627,645;627,856;402,1509;*
628;627,645;627,856;402,1509;*
633;627,645;627,856;402,1509;*
643;627,645;627,856;402,1509;*
645;627,645;627,856;402,1509;*
646;646,679;627,856;402,1509;*
650;646,679;627,856;402,1509;*
653;646,679;627,856;402,1509;*
678;646,679;627,856;402,1509;*
679;646,679;627,856;402,1509;*
683;683,719;627,856;402,1509;*
697;683,719;627,856;402,1509;*
699;683,719;627,856;402,1509;*
710;683,719;627,856;402,1509;*
719;683,719;627,856;402,1509;*
724;724,809;627,856;402,1509;*
758;724,809;627,856;402,1509;*
759;724,809;627,856;402,1509;*
763;724,809;627,856;402,1509;*
809;724,809;627,856;402,1509;*
813;813,856;627,856;402,1509;*
821;813,856;627,856;402,1509;*
833;813,856;627,856;402,1509;*
850;813,856;627,856;402,1509;*
856;813,856;627,856;402,1509;*
860;860,973;860,1509;402,1509;*
921;860,973;860,1509;402,1509;*
923;860,973;860,1509;402,1509;*
956;860,973;860,1509;402,1509;*
973;860,973;860,1509;402,1509;*
975;975,1016;860,1509;402,1509;*
985;975,1016;860,1509;402,1509;*
989;975,1016;860,1509;402,1509;*
991;975,1016;860,1509;402,1509;*
1016;975,1016;860,1509;402,1509;*
1020;1020,1164;860,1509;402,1509;*
1102;1020,1164;860,1509;402,1509;*
1135;1020,1164;860,1509;402,1509;*
1158;1020,1164;860,1509;402,1509;*
1164;1020,1164;860,1509;402,1509;*
1166;1166,1246;860,1509;402,1509;*
1173;1166,1246;860,1509;402,1509;*
1178;1166,1246;860,1509;402,1509;*
1211;1166,1246;860,1509;402,1509;*
1246;1166,1246;860,1509;402,1509;*
1273;1273,1509;860,1509;402,1509;*
1287;1273,1509;860,1509;402,1509;*
1347;1273,1509;860,1509;402,1509;*
1435;1273,1509;860,1509;402,1509;*
1509;1273,1509;860,1509;402,1509;*
1528;1528,1730;1528,12298;1528,12298;*
1549;1528,1730;1528,12298;1528,12298;*
1581;1528,1730;1528,12298;1528,12298;*
1599;1528,1730;1528,12298;1528,12298;*
1730;1528,1730;1528,12298;1528,12298;*
1746;1746,2093;1528,12298;1528,12298;*
1988;1746,2093;1528,12298;1528,12298;*
2052;1746,2093;1528,12298;1528,12298;*
2087;1746,2093;1528,12298;1528,12298;*
2093;1746,2093;1528,12298;1528,12298;*
2125;2125,2510;1528,12298;1528,12298;*
2228;2125,2510;1528,12298;1528,12298;*
2385;2125,2510;1528,12298;1528,12298;*
2429;2125,2510;1528,12298;1528,12298;*
2510;2125,2510;1528,12298;1528,12298;*
2647;2647,5523;1528,12298;1528,12298;*
2739;2647,5523;1528,12298;1528,12298;*
4022;2647,5523;1528,12298;1528,12298;*
4772;2647,5523;1528,12298;1528,12298;*
5523;2647,5523;1528,12298;1528,12298;*
12298;12298,12298;1528,12298;1528,12298;*
